DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9363570	NR	PPP1R3B-DT			ENSG00000248538			rs922049-A	rs922049	0	922049	intron_variant	0	0.640825135594062	8E-10	9.096910013008056		0.012195391	[0.0083-0.0161] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8q21.3	8	91657162	NR	RN7SKP231 - PRR13P7	ENSG00000200151	ENSG00000271202		61921	252576	rs7819525-T	rs7819525	0	7819525	intron_variant	1	0.422754286658715	2E-8	7.698970004336019		0.008418076	[0.0055-0.0113] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9522622	NR	PPP1R3B-DT - TNKS	ENSG00000248538	ENSG00000173273		97098	33290	rs7830939-G	rs7830939	0	7830939	intergenic_variant	1	0.685244553037887	1E-15	15.0		0.016091421	[0.012-0.02] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8q22.1	8	93742998	NR	RBM12B-DT			ENSG00000253848			rs3134012-C	rs3134012	0	3134012	intron_variant	0	0.719152980071192	2E-9	8.698970004336019		0.009713225	[0.0065-0.0129] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9938811	NR	MIR124-1HG - MSRA-DT	ENSG00000253230	ENSG00000260093		19578	111674	rs615632-T	rs615632	0	615632	intergenic_variant	1	0.542305889708364	6E-21	20.221848749616356		0.017517187	[0.014-0.021] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	8p23.1	8	9977352	NR	MIR124-1HG - MSRA-DT	ENSG00000253230	ENSG00000260093		58119	73133	rs7813389-T	rs7813389	0	7813389	intergenic_variant	1	0.399739061651458	5E-9	8.301029995663981		0.010964644	[0.0073-0.0146] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3q22.3	3	136273803	NR	PCCB			ENSG00000114054			rs12488721-C	rs12488721	0	12488721	intron_variant	0	0.414076654215732	3E-11	10.522878745280337		0.012797436	[0.009-0.0166] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3q22.3	3	136679545	NR	STAG1			ENSG00000118007			rs7634476-G	rs7634476	0	7634476	intron_variant	0	0.588499722248338	8E-12	11.096910013008056		0.012948627	[0.0092-0.0167] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3q25.2	3	152366454	NR	MBNL1			ENSG00000152601			rs7633673-A	rs7633673	0	7633673	intron_variant	0	0.413153573431517	4E-8	7.3979400086720375		0.0081283655	[0.0052-0.011] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p24.3	3	16803636	NR	PLCL2			ENSG00000154822			rs9857592-A	rs9857592	0	9857592	intron_variant	0	0.288176654877006	6E-10	9.221848749616356		0.013563293	[0.0093-0.0179] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3q26.32	3	176220277	NR	TMEM38BP1 - LINC01208	ENSG00000238026	ENSG00000223715		105740	195162	rs16826757-A	rs16826757	0	16826757	regulatory_region_variant	1	0.35162520112031	1E-8	8.0		0.008846887	[0.0058-0.0119] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p24.3	3	18581798	NR	SATB1-AS1			ENSG00000228956			rs2102649-G	rs2102649	0	2102649	intron_variant	0	0.373191496946233	3E-8	7.522878745280337		0.0084360875	[0.0055-0.0114] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p24.1	3	29722824	NR	RBMS3			ENSG00000144642			rs12374076-G	rs12374076	0	12374076	intron_variant	0	0.505942741704811	3E-9	8.522878745280337		0.008748686	[0.0059-0.0116] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p22.3	3	35490058	NR	RNU6-243P - ARPP21	ENSG00000212442	ENSG00000172995		233112	148887	rs12635118-G	rs12635118	0	12635118	intergenic_variant	1	0.377610254384661	1E-8	8.0		0.010947717	[0.0072-0.0147] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.31	3	49260772	NR	IHO1 - C3orf62	ENSG00000173421	ENSG00000188315		2666	7824	rs4955417-C	rs4955417	0	4955417	non_coding_transcript_exon_variant	1	0.73668659950621	1E-10	10.0		0.010945298	[0.0076-0.0143] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.31	3	49547312	NR	DAG1 - BSN-DT	ENSG00000173402	ENSG00000226913		11694	1994	rs3870341-G	rs3870341	0	3870341	regulatory_region_variant	1	0.746119030860363	7E-9	8.154901959985743		0.009939011	[0.0066-0.0133] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.31	3	50278688	NR	SEMA3B - LSMEM2	ENSG00000012171	ENSG00000179564		1142	399	rs6776145-C	rs6776145	0	6776145	regulatory_region_variant	1	0.120796384876891	5E-11	10.301029995663981		0.014766218	[0.01-0.019] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.2	3	52213298	NR	ALAS1			ENSG00000023330			rs164640-T	rs164640	0	164640	intron_variant	0	0.529722021411205	2E-10	9.698970004336019		0.009364295	[0.0065-0.0122] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.1	3	52512804	NR	STAB1			ENSG00000010327			rs2015971-T	rs2015971	0	2015971	intron_variant	0	0.448578302436026	2E-10	9.698970004336019		0.0093031665	[0.0064-0.0122] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p21.1	3	52827195	NR	ITIH4			ENSG00000055955			rs13072536-T	rs13072536	0	13072536	missense_variant	0	0.233919746219077	6E-12	11.221848749616356		0.012002205	[0.0086-0.0154] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p14.2	3	61276475	NR	FHIT - PTPRG	ENSG00000189283	ENSG00000144724		25016	285094	rs815710-G	rs815710	0	815710	intergenic_variant	1	0.407192679055767	3E-9	8.522878745280337		0.008933663	[0.006-0.0119] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p14.1	3	65188209	NR	LINC02040			ENSG00000243149			rs6771469-C	rs6771469	0	6771469	intron_variant	0	0.401779775023318	3E-8	7.522878745280337		0.008258692	[0.0053-0.0112] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	3p12.1	3	85356351	NR	CADM2			ENSG00000175161			rs9822731-C	rs9822731	0	9822731	intron_variant	0	0.222516373434048	4E-9	8.397940008672037		0.012990439	[0.0087-0.0173] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	4q28.3	4	132367616	NR	RPL7AP28 - ELL2P2	ENSG00000184139	ENSG00000251051		509703	170	rs2173534-A	rs2173534	0	2173534	intergenic_variant	1	0.275689942339286	4E-8	7.3979400086720375		0.009143689	[0.0059-0.0124] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	4q28.3	4	138131941	NR	SLC7A11-AS1			ENSG00000250033			rs1371325-G	rs1371325	0	1371325	intron_variant	0	0.596994224603647	5E-10	9.301029995663981		0.0097917365	[0.0067-0.0129] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q21.2	5	104410123	NR	NIHCOLE - RNU6-334P	ENSG00000251026	ENSG00000252881		4002	370165	rs6882578-C	rs6882578	0	6882578	intron_variant	1	0.510580050840398	1E-8	8.0		0.008470569	[0.0056-0.0114] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q21.2	5	104739429	NR	NIHCOLE - RNU6-334P	ENSG00000251026	ENSG00000252881		333308	40859	rs6421926-C	rs6421926	0	6421926	splice_polypyrimidine_tract_variant	1	0.667427427661653	2E-10	9.698970004336019		0.011019456	[0.0076-0.0144] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q23.2	5	125401720	NR	LINC02240			ENSG00000260192			rs4836189-G	rs4836189	0	4836189	intron_variant	0	0.406411997407981	4E-9	8.397940008672037		0.008825284	[0.0059-0.0118] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q34	5	165095198	NR	LINC03000			ENSG00000241956			rs6873557-G	rs6873557	0	6873557	intron_variant	0	0.524705476596638	1E-13	13.0		0.011233051	[0.0083-0.0142] unit increase	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5q34	5	166682290	NR	RPLP0P9 - LINC01947	ENSG00000229119	ENSG00000254130		299691	222932	rs111871194-C	rs111871194	0	111871194	intergenic_variant	1	0.0990303382917695	4E-9	8.397940008672037		0.014656007	[0.0098-0.0195] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	5p14.1	5	27025293	NR	CDH9			ENSG00000113100			rs3811935-G	rs3811935	0	3811935	intron_variant	0	0.496731017615546	4E-9	8.397940008672037		0.00861928	[0.0057-0.0115] unit decrease	NR [NR]	N	neuroticism measurement	http://www.ebi.ac.uk/efo/EFO_0007660	GCST007339	Genome-wide genotyping array
